gen,bestIsSolutionB4start,dynamicConstraintsB4,currentOperator,sumDiff/AC,improvedChromes,affectedChromes,diversity,bestBeforeOpStarts
2007,true,[81/81],mutationKemp3,0.036156571023744026,10,100,5.1828058639E7,31665.0
2007,true,[81/81],mutationKemp3,0.0017363228282898488,3,61,5.1828058639E7,31653.0
2007,true,[81/81],interRaceX,5.361852135E7,21,100,2994364.274,7258348.0
2008,true,[81/81],mutationSinglePoint,0.0,18,100,5.1596686335E7,31653.0
2008,true,[81/81],mutationSinglePoint,0.0,20,64,5.1596686335E7,31653.0
2008,true,[81/81],interRaceX,4.827110447E7,15,100,5.6423796782000005E7,7258348.0
2009,true,[81/81],mutationSinglePoint,0.0,17,100,5.2030503311E7,31653.0
2009,true,[81/81],mutationSinglePoint,0.0,4,60,5.2030503311E7,31653.0
2009,true,[81/81],interRaceX,5.397968542E7,26,100,3231434.253,7258348.0
2010,true,[81/81],mutationKemp1,0.006036131774707805,8,100,5.2030503982999995E7,31653.0
2010,true,[81/81],mutationKemp1,0.0021125173091166714,4,55,5.2030503982999995E7,31611.0
2010,true,[81/81],interRaceX,5.397973298E7,18,100,3231978.465,7258348.0
2011,true,[81/81],mutationKemp4,0.010673042862203363,18,100,5.203050453E7,31611.0
2011,true,[81/81],mutationKemp4,0.028438901476416856,18,53,5.203050453E7,31611.0
2011,true,[81/81],interRaceX,5.390726932E7,19,100,3224755.562,7258348.0
2012,true,[81/81],mutationKemp4,0.012355650017711675,21,100,5.2030508018E7,31611.0
2012,true,[81/81],mutationKemp4,0.016998527136118706,19,76,5.2030508018E7,31574.0
2012,true,[81/81],interRaceX,4.863228572E7,17,100,3419549.19,7258348.0
2013,true,[81/81],mutationChangeTrack,5.207226354941418E-4,4,100,5.2030508165E7,31374.0
2013,true,[81/81],mutationChangeTrack,0.0012929507616011194,3,80,5.2030508165E7,31374.0
2013,true,[81/81],interRaceX,5.419664817E7,25,100,3976945.3819999998,7258348.0
2014,true,[81/81],mutationChangeTrack,0.002206872121856165,9,100,5.2030508788E7,31340.0
2014,true,[81/81],mutationChangeTrack,0.0018783675447918643,3,76,5.2030508788E7,31340.0
2014,true,[81/81],interRaceX,5.369108372E7,20,100,3202787.8600000003,7258348.0
2015,true,[81/81],mutationChangeTrack,0.0031137088204038045,5,100,5.2030509667E7,31340.0
2015,true,[81/81],mutationChangeTrack,0.0,1,73,5.2030509667E7,31340.0
2015,true,[81/81],interRaceX,5.426890047E7,21,100,3983108.1130000004,7258348.0
2016,true,[81/81],mutationInterRaceXCOP,0.017283032235210792,51,100,5.2030507609000005E7,31329.0
2016,true,[81/81],mutationInterRaceXCOP,0.0270034605847571,54,78,5.2030507609000005E7,31329.0
2016,true,[81/81],interRaceX,5.426868407E7,25,100,2538997.616,7258348.0
2017,true,[81/81],mutationInterRaceXCOP,0.02013815090329434,45,100,5.2030513294E7,31256.0
2017,true,[81/81],mutationInterRaceXCOP,0.0205673851913077,54,81,5.2030513294E7,31256.0
2017,true,[81/81],interRaceX,5.412438274E7,21,100,3968919.868,7258348.0
2018,true,[81/81],mutationInterRaceXCOP,0.014165781083953242,38,100,5.2030536896E7,31256.0
2018,true,[81/81],mutationInterRaceXCOP,0.022994537813288564,45,81,5.2030536896E7,31110.0
2018,true,[81/81],interRaceX,5.390755842E7,23,100,3225055.238,7258348.0
2019,true,[81/81],mutationClusterMulti,0.021037902940134644,61,100,5.2030567003E7,31110.0
2019,true,[81/81],mutationClusterMulti,0.0260867365011891,49,70,5.2030567003E7,30891.0
2019,true,[81/81],interRaceX,5.412424044E7,23,100,3968997.5470000003,7258348.0
2020,true,[81/81],mutationClusterMulti,0.013064116188452015,56,100,5.2030570691E7,30891.0
2020,true,[81/81],mutationClusterMulti,0.027597977651112725,58,88,5.2030570691E7,30891.0
2020,true,[81/81],interRaceX,5.412449151E7,24,100,4691230.992,7258348.0
2021,true,[81/81],mutationClusterMulti,0.014573149132128921,49,100,5.1842648174E7,30891.0
2021,true,[81/81],mutationClusterMulti,0.028781438186326513,50,84,5.1842648174E7,30825.0
2021,true,[81/81],interRaceX,5.369015133E7,16,100,2293392.307,7258348.0
2022,true,[81/81],crossoverKempe,0.022072263549415484,45,100,5.192218782E7,30825.0
2022,true,[81/81],crossoverKempe,0.015285569532659466,36,86,5.192218782E7,30825.0
2022,true,[81/81],interRaceX,5.397937948E7,20,100,3847334.468,7258348.0
2023,true,[81/81],crossoverKempe,0.013460857244066506,38,100,5.1799249437E7,30825.0
2023,true,[81/81],crossoverKempe,0.01471987845110516,39,83,5.1799249437E7,30797.0
2023,true,[81/81],interRaceX,5.361829995E7,19,100,5131933.232,7258348.0
2024,true,[81/81],mutationKemp5,0.10265320580941248,19,100,5.1661907532000005E7,30797.0
2024,true,[81/81],mutationKemp5,0.008721909748321717,13,82,5.1661907532000005E7,30797.0
2024,true,[81/81],interRaceX,4.848767849E7,22,100,1592586.481,7258348.0
2025,true,[81/81],mutationKemp5,0.0067127169677648445,11,100,5.2030667734000005E7,30797.0
2025,true,[81/81],mutationKemp5,0.004759044494755818,8,69,5.2030667734000005E7,30767.0
2025,true,[81/81],interRaceX,5.41237338E7,24,100,3968687.214,7258348.0
2026,true,[81/81],mutationSwapCOP,0.005827134254339299,31,100,5.2030669379E7,30767.0
2026,true,[81/81],mutationSwapCOP,0.010368610781188097,35,85,5.2030669379E7,30767.0
2026,true,[81/81],interRaceX,5.405175174E7,19,100,3239020.553,7254871.0
2027,true,[81/81],mutationSwapCOP,0.010425079702444275,37,100,5.2030672322000004E7,30767.0
2027,true,[81/81],mutationSwapCOP,0.008022337521618747,35,85,5.2030672322000004E7,30767.0
2027,true,[81/81],interRaceX,5.419637379E7,19,100,3976415.101,7254729.0
2029,true,[81/81],mutationInterRaceXCOP,0.007966702089975203,31,100,5.2030674571E7,30591.0
2029,true,[81/81],mutationInterRaceXCOP,0.007026317434518916,29,85,5.2030674571E7,30591.0
2029,true,[81/81],interRaceX,5.434089714E7,23,100,2544969.685,7254729.0
2030,true,[81/81],mutationInterRaceXCOP,0.006705632306057403,22,100,5.2030676464E7,30591.0
2030,true,[81/81],mutationInterRaceXCOP,0.007837915969397504,24,87,5.2030676464E7,30591.0
2030,true,[81/81],interRaceX,5.412433962E7,22,100,3247032.647,7254729.0
2031,true,[81/81],mutationClusterMulti,0.005688983351044996,36,100,5.2030686813E7,30591.0
2031,true,[81/81],mutationClusterMulti,0.005313496280552635,19,69,5.2030686813E7,30589.0
2031,true,[81/81],interRaceX,5.412418308E7,24,100,2524157.921,7254729.0
2032,true,[81/81],mutationClusterMulti,0.007254693588381169,42,100,5.2030688861E7,30589.0
2032,true,[81/81],mutationClusterMulti,0.006380220912633228,29,88,5.2030688861E7,30565.0
2032,true,[81/81],interRaceX,5.361821649E7,23,100,4640388.41,7254729.0
2033,true,[81/81],mutationClusterMulti,0.006967764789231303,37,100,5.2030690827999994E7,30565.0
2033,true,[81/81],mutationClusterMulti,0.005067948346375564,25,88,5.2030690827999994E7,30565.0
2033,true,[81/81],interRaceX,5.397965511E7,23,100,3232218.639,7254729.0
2034,true,[81/81],mutationClusterMulti,0.005961742826780068,28,100,5.2030692385000005E7,30565.0
2034,true,[81/81],mutationClusterMulti,0.0029453087997070838,27,89,5.2030692385000005E7,30565.0
2034,true,[81/81],interRaceX,5.397969438E7,19,100,4677096.4229999995,7254729.0
2035,true,[81/81],mutationClusterMulti,0.007233439603258968,35,100,5.1799321903E7,30561.0
2035,true,[81/81],mutationClusterMulti,0.0034006376195535874,20,75,5.1799321903E7,30561.0
2035,true,[81/81],interRaceX,4.834320575E7,16,100,3159934.1780000003,7254729.0
2036,true,[81/81],mutationClusterMulti,0.0034537725823591183,21,100,5.1510126019E7,30561.0
2036,true,[81/81],mutationClusterMulti,0.0018769753094939263,18,77,5.1510126019E7,30546.0
2036,true,[81/81],interRaceX,4.834356263E7,15,100,2870388.282,7254729.0
2037,true,[81/81],mutationClusterMulti,0.003021608218207614,21,100,5.1683655945E7,30546.0
2037,true,[81/81],mutationClusterMulti,0.0030200641252713777,13,78,5.1683655945E7,30546.0
2037,true,[81/81],interRaceX,4.848787893E7,17,100,3058107.538,7254729.0
2038,true,[81/81],mutationClusterMulti,0.003258944385405602,16,100,5.1813771958E7,30546.0
2038,true,[81/81],mutationClusterMulti,0.0023353144146625615,17,81,5.1813771958E7,30546.0
2038,true,[81/81],interRaceX,4.892117457E7,17,100,1064192.115,7254729.0
2039,true,[81/81],mutationClusterMulti,0.0024512929507615588,14,100,5.2030706617E7,30546.0
2039,true,[81/81],mutationClusterMulti,6.932847527959244E-4,7,70,5.2030706617E7,30504.0
2039,true,[81/81],interRaceX,5.426867442E7,21,100,3983274.759,7254729.0
2040,true,[81/81],mutationClusterMulti,0.0031066241586964337,16,100,5.1792068741E7,30504.0
2040,true,[81/81],mutationClusterMulti,0.002811998443123801,18,81,5.1792068741E7,30486.0
2040,true,[81/81],interRaceX,5.390695443E7,15,100,3709161.161,7254729.0
2041,true,[81/81],mutationClusterMulti,0.0024867162592986246,19,100,5.1936730096E7,30486.0
2041,true,[81/81],mutationClusterMulti,9.025664914911176E-4,6,73,5.1936730096E7,30486.0
2041,true,[81/81],interRaceX,4.841551587E7,13,100,3303987.0829999996,7254729.0
2042,true,[81/81],mutationClusterMulti,0.002773645058448455,14,100,5.1943984161E7,30486.0
2042,true,[81/81],mutationClusterMulti,0.00228641355102567,10,66,5.1943984161E7,30486.0
2042,true,[81/81],interRaceX,5.397977175E7,24,100,3867596.236,7254729.0
2043,true,[81/81],mutationClusterMulti,0.0021679064824654047,14,100,5.1712610518E7,30486.0
2043,true,[81/81],mutationClusterMulti,0.0034525918054079106,19,75,5.1712610518E7,30486.0
2043,true,[81/81],interRaceX,5.369062871E7,16,100,5052381.989,7254729.0
2044,true,[81/81],mutationClusterMulti,0.0026496634785688755,9,100,5.1589677384E7,30486.0
2044,true,[81/81],mutationClusterMulti,0.0012612844706361619,10,66,5.1589677384E7,30486.0
2044,true,[81/81],interRaceX,5.369053224E7,16,100,2040143.1079999998,7254729.0
2045,true,[81/81],mutationClusterMulti,0.001385051363797327,12,100,5.1611406095E7,30486.0
2045,true,[81/81],mutationClusterMulti,0.0017711654268508295,10,71,5.1611406095E7,30486.0
2045,true,[81/81],interRaceX,4.321217427E7,13,100,2458341.934,7254729.0
2046,true,[81/81],mutationClusterMulti,0.0,0,100,5.1857261336E7,30486.0
2046,true,[81/81],mutationClusterMulti,0.0,0,67,5.1857261336E7,30486.0
2046,true,[81/81],interRaceX,5.412427277E7,15,100,3073228.813,7254729.0
2047,true,[81/81],mutationClusterMulti,0.0,0,100,5.1611404893E7,30486.0
2047,true,[81/81],mutationClusterMulti,0.0,0,72,5.1611404893E7,30486.0
2047,true,[81/81],interRaceX,4.270702249E7,15,100,2409071.642,7254729.0
2048,true,[81/81],mutationClusterMulti,0.0,0,100,5.1372828935E7,30486.0
2048,true,[81/81],mutationClusterMulti,0.0,0,71,5.1372828935E7,30486.0
2048,true,[81/81],interRaceX,4.863214516E7,15,100,595444.651,7254729.0
2049,true,[81/81],mutationClusterMulti,0.006571023733616723,22,100,5.1553572776E7,30486.0
2049,true,[81/81],mutationClusterMulti,0.005461093399456798,23,72,5.1553572776E7,30486.0
2049,true,[81/81],interRaceX,5.369048489E7,20,100,3448787.3649999998,7254729.0
2050,true,[81/81],mutationClusterMulti,0.00592631951824302,23,100,5.175600225E7,30486.0
2050,true,[81/81],mutationClusterMulti,0.0027817715821716587,14,68,5.175600225E7,30486.0
2050,true,[81/81],interRaceX,4.870446367E7,18,100,3152349.394,7254729.0
2051,true,[81/81],mutationChangeTrack,0.06942260007082592,8,100,5.1849994605000004E7,30486.0
2051,true,[81/81],mutationChangeTrack,9.55084141567685E-4,1,79,5.1849994605000004E7,30486.0
2051,true,[81/81],interRaceX,4.86319779E7,20,100,2516687.495,7254729.0
2052,true,[81/81],mutationChangeTrack,0.041611760538453384,5,100,5.1835502692999996E7,30392.0
2052,true,[81/81],mutationChangeTrack,0.0,0,68,5.1835502692999996E7,30392.0
2052,true,[81/81],interRaceX,5.376282577E7,20,100,3738524.5700000003,7254729.0
2053,true,[81/81],mutationChangeTrack,0.17166135317039682,11,100,5.1611429855000004E7,30392.0
2053,true,[81/81],mutationChangeTrack,0.0012713571009176133,2,73,5.1611429855000004E7,30223.0
2053,true,[81/81],interRaceX,4.36462224E7,14,100,1780578.095,7254729.0
2054,true,[81/81],mutationChangeTrack,0.09115479985830462,5,100,5.1850006879E7,30223.0
2054,true,[81/81],mutationChangeTrack,9.510915716788304E-4,1,73,5.1850006879E7,30223.0
2054,true,[81/81],interRaceX,4.84155385E7,17,100,2495162.6289999997,7254729.0
2055,true,[81/81],mutationChangeTrack,2.1253985122211106E-4,1,100,5.2030753263E7,30223.0
2055,true,[81/81],mutationChangeTrack,0.0,0,76,5.2030753263E7,30223.0
2055,true,[81/81],interRaceX,5.397989692E7,23,100,3231937.493,7254729.0
2056,true,[81/81],mutationChangeTrack,0.0,0,100,5.2030769701E7,30223.0
2056,true,[81/81],mutationChangeTrack,0.0,0,69,5.2030769701E7,30223.0
2056,true,[81/81],interRaceX,5.412399919E7,21,100,4691678.62,7254729.0
2057,true,[81/81],mutationChangeTrack,1.700318809776924E-4,1,100,5.2030769742000006E7,30223.0
2057,true,[81/81],mutationChangeTrack,3.962607395666297E-4,2,59,5.2030769742000006E7,30223.0
2057,true,[81/81],interRaceX,5.383486534E7,26,100,3940740.3759999997,7254729.0
2058,true,[81/81],mutationChangeTrack,0.0,0,100,5.2030769742000006E7,30223.0
2058,true,[81/81],mutationChangeTrack,5.852546627855129E-4,3,69,5.2030769742000006E7,30223.0
2058,true,[81/81],interRaceX,5.405185855E7,19,100,2516052.097,7254729.0
2059,true,[81/81],mutationChangeTrack,0.0,0,100,5.2030770312E7,30223.0
2059,true,[81/81],mutationChangeTrack,0.0,0,46,5.2030770312E7,30223.0
2059,true,[81/81],interRaceX,5.390732155E7,21,100,2504399.0670000003,7254729.0
2060,true,[81/81],mutationChangeTrack,0.0,0,100,5.2030770312E7,30223.0
2060,true,[81/81],mutationChangeTrack,0.12290846200328494,1,68,5.2030770312E7,30223.0
2060,true,[81/81],interRaceX,5.390722962E7,15,100,3948041.725,7254729.0
2061,true,[81/81],mutationGroupSwap,0.09313496280548861,6,100,5.1756032396E7,30223.0
2061,true,[81/81],mutationGroupSwap,0.07044963171969797,4,58,5.1756032396E7,30223.0
2061,true,[81/81],interRaceX,5.390738086E7,18,100,4395765.682,7254729.0
2062,true,[81/81],mutationGroupSwap,0.07283386468296157,9,100,5.1553597021E7,30223.0
2062,true,[81/81],mutationGroupSwap,0.0,0,56,5.1553597021E7,30223.0
2062,true,[81/81],interRaceX,4.892139759E7,12,100,5.644573678E7,7254729.0
2063,true,[81/81],mutationGroupSwap,0.09148777895859894,10,100,5.1625917313E7,30223.0
2063,true,[81/81],mutationGroupSwap,0.0,0,50,5.1625917313E7,30223.0
2063,true,[81/81],interRaceX,5.390696024E7,14,100,2820874.037,7254729.0
2064,true,[81/81],mutationGroupSwap,0.018335104498801227,7,100,5.1777690919E7,30223.0
2064,true,[81/81],mutationGroupSwap,0.06070211440507184,2,58,5.1777690919E7,30223.0
2064,true,[81/81],interRaceX,5.332903286E7,17,100,4359529.405,7254729.0
2065,true,[81/81],mutationGroupSwap,0.0,0,100,5.2030780793000005E7,30223.0
2065,true,[81/81],mutationGroupSwap,0.0,0,42,5.2030780793000005E7,30223.0
2065,true,[81/81],interRaceX,4.863246721E7,18,100,2696886.3140000002,7254729.0
2066,true,[81/81],mutationGroupSwap,0.0,0,100,5.2030780793000005E7,30223.0
2066,true,[81/81],mutationGroupSwap,0.013995208847441295,3,59,5.2030780793000005E7,30223.0
2066,true,[81/81],interRaceX,5.390743269E7,33,100,3948030.3619999997,7254729.0
2067,true,[81/81],mutationGroupSwap,0.0,0,100,5.2030780793000005E7,30223.0
2067,true,[81/81],mutationGroupSwap,0.0,0,59,5.2030780793000005E7,30223.0
2067,true,[81/81],interRaceX,5.426868478E7,22,100,3260686.571,7254729.0
2068,true,[81/81],mutationGroupSwap,0.12946865037190947,8,100,5.1756022051E7,30223.0
2068,true,[81/81],mutationGroupSwap,0.0,0,54,5.1756022051E7,30223.0
2068,true,[81/81],interRaceX,4.277869017E7,13,100,2561132.7679999997,7254729.0
2069,true,[81/81],mutationGroupSwap,0.0,0,100,5.2030780019999996E7,30223.0
2069,true,[81/81],mutationGroupSwap,0.0,0,40,5.2030780019999996E7,30223.0
2069,true,[81/81],interRaceX,5.397967172E7,25,100,3232754.992,7254729.0
2072,true,[81/81],mutationCluster,0.015487070492383825,66,100,5.2030778174E7,30223.0
2072,true,[81/81],mutationCluster,0.013808764738626467,35,56,5.2030778174E7,30223.0
2072,true,[81/81],interRaceX,5.390730637E7,19,100,3225391.8109999998,7254729.0
2073,true,[81/81],mutationSinglePoint,0.0,17,100,5.2030778174E7,30223.0
2073,true,[81/81],mutationSinglePoint,0.0,10,64,5.2030778174E7,30223.0
2073,true,[81/81],interRaceX,5.405188404E7,26,100,3961695.6780000003,7254729.0
2074,true,[81/81],mutationKemp2,8.537017357421206E-4,4,100,5.2030779348000005E7,30223.0
2074,true,[81/81],mutationKemp2,0.0017003188097768252,3,45,5.2030779348000005E7,30223.0
2074,true,[81/81],interRaceX,5.419651064E7,24,100,3253827.712,7254729.0
2075,true,[81/81],mutationKemp5,0.001151257527453069,3,100,5.2030779673E7,30223.0
2075,true,[81/81],mutationKemp5,0.009879782146639926,3,64,5.2030779673E7,30223.0
2075,true,[81/81],interRaceX,5.41242791E7,31,100,3969143.7840000005,7254729.0
2076,true,[81/81],mutationSwapCOP,0.0021501948281969162,14,100,5.2030780500999995E7,30223.0
2076,true,[81/81],mutationSwapCOP,0.0034381446521223324,11,51,5.2030780500999995E7,30173.0
2076,true,[81/81],interRaceX,5.463001047E7,22,100,1852774.7480000001,7254031.0
2077,true,[81/81],mutationChangeTrack,0.0,0,100,5.2030780500999995E7,30173.0
2077,true,[81/81],mutationChangeTrack,0.00167276734758717,1,72,5.2030780500999995E7,30173.0
2077,true,[81/81],interRaceX,5.397950181E7,16,100,3233632.282,7254031.0
2078,true,[81/81],mutationChangeTrack,0.0,0,100,5.2030780500999995E7,30173.0
2078,true,[81/81],mutationChangeTrack,0.0,0,67,5.2030780500999995E7,30173.0
2078,true,[81/81],interRaceX,5.361835327E7,22,100,3195917.128,7254031.0
2079,true,[81/81],mutationGroupSwap,0.0,0,100,5.2030780500999995E7,30173.0
2079,true,[81/81],mutationGroupSwap,0.0,0,66,5.2030780500999995E7,30173.0
2079,true,[81/81],interRaceX,5.419626482E7,17,100,3253893.283,7254031.0
2080,true,[81/81],mutationInterRaceXCOP,0.0320297555791789,14,100,5.1886166464999996E7,30173.0
2080,true,[81/81],mutationInterRaceXCOP,1.0382693881538785E-4,3,58,5.1886166464999996E7,30173.0
2080,true,[81/81],interRaceX,4.855962562E7,15,100,1822490.6210000003,7254031.0
2081,true,[81/81],mutationClusterMulti,0.0023308537017357267,13,100,5.175599205500001E7,30173.0
2081,true,[81/81],mutationClusterMulti,0.003476287397107232,13,59,5.175599205500001E7,30173.0
2081,true,[81/81],interRaceX,5.361834136E7,21,100,2922081.291,7254031.0
2083,true,[81/81],mutationChangeTrack,0.0,0,100,5.2030786361E7,30173.0
2083,true,[81/81],mutationChangeTrack,0.0,0,54,5.2030786361E7,30173.0
2083,true,[81/81],interRaceX,5.419645747E7,23,100,2531227.508,7254031.0
2084,true,[81/81],mutationChangeTrack,0.0,0,100,5.2030786361E7,30173.0
2084,true,[81/81],mutationChangeTrack,0.0,0,63,5.2030786361E7,30173.0
2084,true,[81/81],interRaceX,5.412421117E7,22,100,3246489.578,7254031.0
2085,true,[81/81],mutationChangeTrack,0.07212894084310392,7,100,5.1784938570999995E7,30173.0
2085,true,[81/81],mutationChangeTrack,0.0,0,60,5.1784938570999995E7,30173.0
2085,true,[81/81],interRaceX,4.841558052E7,22,100,2429570.46,7254031.0
2086,true,[81/81],mutationChangeTrack,0.034240170031887306,6,100,5.1871705148E7,30173.0
2086,true,[81/81],mutationChangeTrack,0.0,0,61,5.1871705148E7,30173.0
2086,true,[81/81],interRaceX,5.347375976E7,20,100,3746720.424,7254031.0
2087,true,[81/81],mutationChangeTrack,1.700318809776924E-4,1,100,5.2030785789E7,30173.0
2087,true,[81/81],mutationChangeTrack,0.0,0,46,5.2030785789E7,30142.0
2087,true,[81/81],interRaceX,5.397992742E7,23,100,3955097.3310000002,7254031.0
2088,true,[81/81],mutationChangeTrack,7.438894792775485E-5,2,100,5.203078581E7,30142.0
2088,true,[81/81],mutationChangeTrack,0.021123191367623827,4,65,5.203078581E7,30142.0
2088,true,[81/81],interRaceX,5.412391637E7,20,100,3246164.4469999997,7254031.0
2089,true,[81/81],mutationChangeTrack,0.0,0,100,5.2030785926E7,30142.0
2089,true,[81/81],mutationChangeTrack,0.0,0,51,5.2030785926E7,30142.0
2089,true,[81/81],interRaceX,5.405170838E7,25,100,2518094.864,7254031.0
2092,true,[81/81],mutationKemp5,0.0026992561105207004,4,100,5.2030786222E7,30142.0
2092,true,[81/81],mutationKemp5,0.00378922057986879,4,66,5.2030786222E7,30142.0
2092,true,[81/81],interRaceX,5.383521218E7,19,100,3939970.54,7254031.0
2093,true,[81/81],interRaceX,0.0,0,100,5.1944031819E7,30142.0
2093,true,[81/81],interRaceX,0.0,0,60,5.1944031819E7,30142.0
2093,true,[81/81],interRaceX,5.383512537E7,23,100,3853794.756,7254031.0
2094,true,[81/81],RAkarma,0.0017593576573385326,6,90,5.2030788167E7,30142.0
2094,true,[81/81],RAkarma,0.00633111132579781,7,55,5.2030788294E7,30142.0
2094,true,[81/81],interRaceX,5.41242699E7,21,100,3969590.484,7254031.0
2095,true,[81/81],crossoverKempe,0.01593694651080419,61,100,5.2030792507E7,30142.0
2095,true,[81/81],crossoverKempe,0.018714200736537567,34,53,5.2030792507E7,30128.0
